StyleNumber,METAL,PRICE,ATTRIBUTE,TotalWeight,Collection,ImageURL
INS-7103W,14KT,4380,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7103W.jpg
INS-7103W,18KT,5380,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7103W.jpg
INS-7103W,PLAT,4880,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7103W.jpg
INS-7104CU,14KT,5600,2,0.45,INSIGNIA,
INS-7104CU,18KT,6600,2,0.45,INSIGNIA,
INS-7104CU,PLAT,6100,2,0.45,INSIGNIA,
INS-7104OV,14KT,5600,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7104OV.jpg
INS-7104OV,18KT,6600,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7104OV.jpg
INS-7104OV,PLAT,6100,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7104OV.jpg
INS-7104TR,14KT,5600,2,0.5,INSIGNIA,
INS-7104TR,18KT,6600,2,0.5,INSIGNIA,
INS-7104TR,PLAT,6100,2,0.5,INSIGNIA,
INS-7104TRP,14KT,5600,2,0.45,INSIGNIA,
INS-7104TRP,18KT,6600,2,0.45,INSIGNIA,
INS-7104TRP,PLAT,6100,2,0.45,INSIGNIA,
INS-7104W,14KT,4380,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7104W.jpg
INS-7104W,18KT,5380,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7104W.jpg
INS-7104W,PLAT,4880,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7104W.jpg
INS-7105OV,14KT,5240,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105OV.png
INS-7105OV,18KT,6240,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105OV.png
INS-7105OV,PLAT,5740,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105OV.png
INS-7105PS,14KT,5240,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105PS.png
INS-7105PS,18KT,6240,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105PS.png
INS-7105PS,PLAT,5740,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105PS.png
INS-7105R,14KT,5240,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105R.png
INS-7105R,18KT,6240,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105R.png
INS-7105R,PLAT,5740,2,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105R.png
INS-7105W,14KT,4380,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105W.png
INS-7105W,18KT,5380,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105W.png
INS-7105W,PLAT,4880,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7105W.png
INS-7106CU,14KT,9840,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106CU.jpg
INS-7106CU,18KT,10840,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106CU.jpg
INS-7106CU,PLAT,10340,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106CU.jpg
INS-7106OV,14KT,9840,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106OV.jpg
INS-7106OV,18KT,10840,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106OV.jpg
INS-7106OV,PLAT,10340,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106OV.jpg
INS-7106R,14KT,9840,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106R.jpg
INS-7106R,18KT,10840,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106R.jpg
INS-7106R,PLAT,10340,4,1.3,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106R.jpg
INS-7106W,14KT,4320,0,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106W.jpg
INS-7106W,18KT,5320,0,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106W.jpg
INS-7106W,PLAT,4820,0,0.45,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7106W.jpg
INS-7107TR,14KT,4420,2,0.35,INSIGNIA,
INS-7107TR,18KT,5420,2,0.35,INSIGNIA,
INS-7107TR,PLAT,4920,2,0.35,INSIGNIA,
INS-7107W,14KT,4220,0,0.35,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7107W.jpg
INS-7107W,18KT,5220,0,0.35,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7107W.jpg
INS-7107W,PLAT,4720,0,0.35,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7107W.jpg
INS-7108OV-1.6,14KT,8060,4,1.2,INSIGNIA,
INS-7108OV-1.6,18KT,9060,4,1.2,INSIGNIA,
INS-7108OV-1.6,PLAT,8560,4,1.2,INSIGNIA,
INS-7108R-1.6,14KT,8060,4,1.15,INSIGNIA,
INS-7108R-1.6,18KT,9060,4,1.15,INSIGNIA,
INS-7108R-1.6,PLAT,8560,4,1.15,INSIGNIA,
INS-7108W,14KT,4520,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7108W.png
INS-7108W,18KT,5520,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7108W.png
INS-7108W,PLAT,5020,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7108W.png
INS-7109OV-1.6,14KT,6060,2,0.85,INSIGNIA,
INS-7109OV-1.6,18KT,7060,2,0.85,INSIGNIA,
INS-7109OV-1.6,PLAT,6560,2,0.85,INSIGNIA,
INS-7109R-1.6,14KT,6060,2,0.85,INSIGNIA,
INS-7109R-1.6,18KT,7060,2,0.85,INSIGNIA,
INS-7109R-1.6,PLAT,6560,2,0.85,INSIGNIA,
INS-7109W,14KT,4520,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7109W.png
INS-7109W,18KT,5520,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7109W.png
INS-7109W,PLAT,5020,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7109W.png
INS-7110EM-1.5,14KT,8200,1,0.7,INSIGNIA,
INS-7110EM-1.5,18KT,9200,1,0.7,INSIGNIA,
INS-7110EM-1.5,PLAT,8700,1,0.7,INSIGNIA,
INS-7110EM-S,14KT,7400,1,0.55,INSIGNIA,
INS-7110EM-S,18KT,8400,1,0.55,INSIGNIA,
INS-7110EM-S,PLAT,7900,1,0.55,INSIGNIA,
INS-7110OV-1.5,14KT,8200,1,0.7,INSIGNIA,
INS-7110OV-1.5,18KT,9200,1,0.7,INSIGNIA,
INS-7110OV-1.5,PLAT,8700,1,0.7,INSIGNIA,
INS-7110OV-S,14KT,7400,1,0.55,INSIGNIA,
INS-7110OV-S,18KT,8400,1,0.55,INSIGNIA,
INS-7110OV-S,PLAT,7900,1,0.55,INSIGNIA,
INS-7110R-1.5,14KT,8200,1,0.7,INSIGNIA,
INS-7110R-1.5,18KT,9200,1,0.7,INSIGNIA,
INS-7110R-1.5,PLAT,8700,1,0.7,INSIGNIA,
INS-7110R-S,14KT,7400,1,0.55,INSIGNIA,
INS-7110R-S,18KT,8400,1,0.55,INSIGNIA,
INS-7110R-S,PLAT,7900,1,0.55,INSIGNIA,
INS-7110W,14KT,3400,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7110W.jpg
INS-7110W,18KT,4400,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7110W.jpg
INS-7110W,PLAT,3900,0,0.4,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7110W.jpg
INS-7111EM-1.6,14KT,4420,2,0.55,INSIGNIA,
INS-7111EM-1.6,18KT,5420,2,0.55,INSIGNIA,
INS-7111EM-1.6,PLAT,4920,2,0.55,INSIGNIA,
INS-7111OV-1.6,14KT,4420,2,0.55,INSIGNIA,
INS-7111OV-1.6,18KT,5420,2,0.55,INSIGNIA,
INS-7111OV-1.6,PLAT,4920,2,0.55,INSIGNIA,
INS-7111PS-1.6,14KT,4420,2,0.55,INSIGNIA,
INS-7111PS-1.6,18KT,5420,2,0.55,INSIGNIA,
INS-7111PS-1.6,PLAT,4920,2,0.55,INSIGNIA,
INS-7111R-1.6,14KT,4420,2,0.55,INSIGNIA,
INS-7111R-1.6,18KT,5420,2,0.55,INSIGNIA,
INS-7111R-1.6,PLAT,4920,2,0.55,INSIGNIA,
INS-7111W,14KT,4020,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7111W.jpg
INS-7111W,18KT,5020,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7111W.jpg
INS-7111W,PLAT,4520,0,0.55,INSIGNIA,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/INS-7111W.jpg
L-801EMD4-2.5,14KT,5420,1,1.25,LUMINO,
L-801EMD4-2.5,18KT,6420,1,1.25,LUMINO,
L-801EMD4-2.5,PLAT,5920,1,1.25,LUMINO,
L-801EMD4-3.5,14KT,10440,1,2.2,LUMINO,
L-801EMD4-3.5,18KT,11440,1,2.2,LUMINO,
L-801EMD4-3.5,PLAT,10940,1,2.2,LUMINO,
L-801MQD6-2.5,14KT,5420,1,1.25,LUMINO,
L-801MQD6-2.5,18KT,6420,1,1.25,LUMINO,
L-801MQD6-2.5,PLAT,5920,1,1.25,LUMINO,
L-801MQD6-3.0,14KT,8460,1,1.9,LUMINO,
L-801MQD6-3.0,18KT,9460,1,1.9,LUMINO,
L-801MQD6-3.0,PLAT,8960,1,1.9,LUMINO,
L-801OVD4-2.5,14KT,5420,1,1.25,LUMINO,
L-801OVD4-2.5,18KT,6420,1,1.25,LUMINO,
L-801OVD4-2.5,PLAT,5920,1,1.25,LUMINO,
L-801OVD4-3.0,14KT,8460,1,1.9,LUMINO,
L-801OVD4-3.0,18KT,9460,1,1.9,LUMINO,
L-801OVD4-3.0,PLAT,8960,1,1.9,LUMINO,
L-801OVD4-3.5,14KT,10380,1,2.2,LUMINO,
L-801OVD4-3.5,18KT,11380,1,2.2,LUMINO,
L-801OVD4-3.5,PLAT,10880,1,2.2,LUMINO,
L-801R4-2.5,14kt,5200,1,1.05,LUMINO,
L-801R4-2.5,18kt,6200,1,1.05,LUMINO,
L-801R4-2.5,plat,5700,1,1.05,LUMINO,
L-801RD4-2.0,14KT,3920,1,0.8,LUMINO,
L-801RD4-2.0,18KT,4920,1,0.8,LUMINO,
L-801RD4-2.0,PLAT,4420,1,0.8,LUMINO,
L-801RD4-2.5,14KT,5420,1,1.25,LUMINO,
L-801RD4-2.5,18KT,6420,1,1.25,LUMINO,
L-801RD4-2.5,PLAT,5920,1,1.25,LUMINO,
L-801RD4-3.0,14KT,8460,1,1.9,LUMINO,
L-801RD4-3.0,18KT,9460,1,1.9,LUMINO,
L-801RD4-3.0,PLAT,8960,1,1.9,LUMINO,
L-801RD4-3.5,14KT,10380,1,2.2,LUMINO,
L-801RD4-3.5,18KT,11380,1,2.2,LUMINO,
L-801RD4-3.5,PLAT,10880,1,2.2,LUMINO,
L-801W-2.0,14KT,3280,0,0.75,LUMINO,
L-801W-2.0,18KT,4280,0,0.75,LUMINO,
L-801W-2.0,PLAT,3780,0,0.75,LUMINO,
L-801W-2.0ETR,14kt,4760,0,1,LUMINO,
L-801W-2.0ETR,18kt,5760,0,1,LUMINO,
L-801W-2.0ETR,plat,5260,0,1,LUMINO,
L-801W-2.5,14KT,4620,0,1.25,LUMINO,
L-801W-2.5,18KT,5620,0,1.25,LUMINO,
L-801W-2.5,PLAT,5120,0,1.25,LUMINO,
L-801W-2.5ETR,14KT,6000,0,1.7,LUMINO,
L-801W-2.5ETR,18KT,7000,0,1.7,LUMINO,
L-801W-2.5ETR,PLAT,6500,0,1.7,LUMINO,
L-801W-3.0,14KT,7760,0,1.85,LUMINO,
L-801W-3.0,18KT,8760,0,1.85,LUMINO,
L-801W-3.0,PLAT,8260,0,1.85,LUMINO,
L-801W-3.0ETR,14KT,9740,0,2.45,LUMINO,
L-801W-3.0ETR,18KT,10740,0,2.45,LUMINO,
L-801W-3.0ETR,PLAT,10240,0,2.45,LUMINO,
L-801W-3.5,14KT,9880,0,2.3,LUMINO,
L-801W-3.5,18KT,10880,0,2.3,LUMINO,
L-801W-3.5,PLAT,10380,0,2.3,LUMINO,
L-801W-3.5ETR,14KT,12540,0,2.95,LUMINO,
L-801W-3.5ETR,18KT,13540,0,2.95,LUMINO,
L-801W-3.5ETR,PLAT,13040,0,2.95,LUMINO,
L-802W-3.5-NS,14KT,6480,0,1.75,LUMINO,
L-802W-3.5-NS,18KT,7480,0,1.75,LUMINO,
L-802W-3.5-NS,PLAT,6980,0,1.75,LUMINO,
L-802W-4.5ETR-EW,14KT,12640,0,3,LUMINO,
L-802W-4.5ETR-EW,18KT,13640,0,3,LUMINO,
L-802W-4.5ETR-EW,PLAT,13140,0,3,LUMINO,
L-803MQ6-5X2.5-EW,14kt,5560,1,1,LUMINO,
L-803MQ6-5X2.5-EW,18kt,6560,1,1,LUMINO,
L-803MQ6-5X2.5-EW,plat,6060,1,1,LUMINO,
L-803MQD6-5X2.5-EW,14KT,5800,1,1.1,LUMINO,
L-803MQD6-5X2.5-EW,18KT,6800,1,1.1,LUMINO,
L-803MQD6-5X2.5-EW,PLAT,6300,1,1.1,LUMINO,
L-803W-5X2.5-EW,14KT,6120,0,1.3,LUMINO,
L-803W-5X2.5-EW,18KT,7120,0,1.3,LUMINO,
L-803W-5X2.5-EW,PLAT,6620,0,1.3,LUMINO,
L-803W-5X2.5ETR-EW,14KT,7880,0,1.75,LUMINO,
L-803W-5X2.5ETR-EW,18KT,8880,0,1.75,LUMINO,
L-803W-5X2.5ETR-EW,PLAT,8380,0,1.75,LUMINO,
L-804W-3.0-NS,14KT,7400,0,2,LUMINO,
L-804W-3.0-NS,18KT,8400,0,2,LUMINO,
L-804W-3.0-NS,PLAT,7900,0,2,LUMINO,
L-804W-4.0-NS,14KT,15900,0,3.7,LUMINO,
L-804W-4.0-NS,18KT,16900,0,3.7,LUMINO,
L-804W-4.0-NS,PLAT,16400,0,3.7,LUMINO,
L-804W-4.5-EW,14kt,14620,0,2.75,LUMINO,
L-804W-4.5-EW,18kt,15620,0,2.75,LUMINO,
L-804W-4.5-EW,plat,15120,0,2.75,LUMINO,
L-804W-4.5ETR-EW,14KT,18900,0,3.75,LUMINO,
L-804W-4.5ETR-EW,18KT,19900,0,3.75,LUMINO,
L-804W-4.5ETR-EW,PLAT,19400,0,3.75,LUMINO,
L-806OV4-5X2.5,14kt,5560,1,1.05,LUMINO,
L-806OV4-5X2.5,18kt,6560,1,1.05,LUMINO,
L-806OV4-5X2.5,plat,6060,1,1.05,LUMINO,
L-806R4-5X2.5,14kt,5560,1,1.05,LUMINO,
L-806R4-5X2.5,18kt,6560,1,1.05,LUMINO,
L-806R4-5X2.5,plat,6060,1,1.05,LUMINO,
L-806RD4-5X2.5,14KT,5800,1,1.15,LUMINO,
L-806RD4-5X2.5,18KT,6800,1,1.15,LUMINO,
L-806RD4-5X2.5,PLAT,6300,1,1.15,LUMINO,
L-806W-5X2.5,14KT,5500,0,1.15,LUMINO,
L-806W-5X2.5,18KT,6500,0,1.15,LUMINO,
L-806W-5X2.5,PLAT,6000,0,1.15,LUMINO,
L-810W-4.0-3Q,14kt,15480,0,2.9,LUMINO,
L-810W-4.0-3Q,18kt,16480,0,2.9,LUMINO,
L-810W-4.0-3Q,plat,15980,0,2.9,LUMINO,
L-810W3.4-3Q,14KT,10380,0,2.35,LUMINO,
L-810W3.4-3Q,18KT,11380,0,2.35,LUMINO,
L-810W3.4-3Q,PLAT,10880,0,2.35,LUMINO,
L-810W3.4-ETR,14KT,12740,0,3.1,LUMINO,
L-810W3.4-ETR,18KT,13740,0,3.1,LUMINO,
L-810W3.4-ETR,PLAT,13240,0,3.1,LUMINO,
L-810W4.0-ETR,14KT,19040,0,4.05,LUMINO,
L-810W4.0-ETR,18KT,20040,0,4.05,LUMINO,
L-810W4.0-ETR,PLAT,19540,0,4.05,LUMINO,
L-811EM-TRP-2.0,14KT,7580,1,1.2,LUMINO,
L-811EM-TRP-2.0,18KT,8580,1,1.2,LUMINO,
L-811EM-TRP-2.0,PLAT,8080,1,1.2,LUMINO,
L-811OV-PS-2.0,14KT,7080,1,1.2,LUMINO,
L-811OV-PS-2.0,18KT,8080,1,1.2,LUMINO,
L-811OV-PS-2.0,PLAT,7580,1,1.2,LUMINO,
L-811RD-RD-2.0,14KT,5940,1,1.2,LUMINO,
L-811RD-RD-2.0,18KT,6940,1,1.2,LUMINO,
L-811RD-RD-2.0,PLAT,6440,1,1.2,LUMINO,
L-812W-3.5ETR,14KT,13740,0,3,LUMINO,
L-812W-3.5ETR,18KT,14740,0,3,LUMINO,
L-812W-3.5ETR,PLAT,14240,0,3,LUMINO,
L-801EMD4-2.0,14kt,3920,0,3.54,LUMINO,
L-801EMD4-2.0,18kt,4920,1,3.54,LUMINO,
L-801EMD4-2.0,plat,4420,1,3.54,LUMINO,
L-801OVD4-2.0,14kt,3920,1,2.6,LUMINO,
L-801OVD4-2.0,18kt,4920,1,2.6,LUMINO,
L-801OVD4-2.0,plat,4420,1,2.6,LUMINO,
PAR-3001R,14KT,5180,1,0.6,PARADISO,
PAR-3001R,18KT,6180,1,0.6,PARADISO,
PAR-3001R,PLAT,5680,1,0.6,PARADISO,
PAR-3001W,14KT,4660,0,0.55,PARADISO,
PAR-3001W,18KT,5660,0,0.55,PARADISO,
PAR-3001W,PLAT,5160,0,0.55,PARADISO,
PAR-3002R,14KT,8000,1,1,PARADISO,
PAR-3002R,18KT,9000,1,1,PARADISO,
PAR-3002R,PLAT,8500,1,1,PARADISO,
PAR-3002W,14KT,4940,0,0.4,PARADISO,
PAR-3002W,18KT,5940,0,0.4,PARADISO,
PAR-3002W,PLAT,5440,0,0.4,PARADISO,
PAR-3003R,14KT,4660,1,0.55,PARADISO,
PAR-3003R,18KT,5660,1,0.55,PARADISO,
PAR-3003R,PLAT,5160,1,0.55,PARADISO,
PAR-3003W,14KT,3880,0,0.4,PARADISO,
PAR-3003W,18KT,4880,0,0.4,PARADISO,
PAR-3003W,PLAT,4380,0,0.4,PARADISO,
PAR-3005R,14KT,5180,1,0.65,PARADISO,
PAR-3005R,18KT,6180,1,0.65,PARADISO,
PAR-3005R,PLAT,5680,1,0.65,PARADISO,
PAR-3005W,14KT,4840,0,0.45,PARADISO,
PAR-3005W,18KT,5840,0,0.45,PARADISO,
PAR-3005W,PLAT,5340,0,0.45,PARADISO,
PAR-3006R,14KT,4660,2,0.55,PARADISO,
PAR-3006R,18KT,5660,2,0.55,PARADISO,
PAR-3006R,PLAT,5160,2,0.55,PARADISO,
PAR-3007E,14KT,9700,1,1.25,PARADISO,
PAR-3007E,18KT,10700,1,1.25,PARADISO,
PAR-3007E,PLAT,10200,1,1.25,PARADISO,
PAR-3007P,14KT,9700,1,1.25,PARADISO,
PAR-3007P,18KT,10700,1,1.25,PARADISO,
PAR-3007P,PLAT,10200,1,1.25,PARADISO,
PAR-3007PW,14KT,5180,0,0.6,PARADISO,
PAR-3007PW,18KT,6180,0,0.6,PARADISO,
PAR-3007PW,PLAT,5680,0,0.6,PARADISO,
PAR-3007R,14KT,8980,1,1.2,PARADISO,
PAR-3007R,18KT,9980,1,1.2,PARADISO,
PAR-3007R,PLAT,9480,1,1.2,PARADISO,
PAR-3007RW,14KT,5720,0,0.8,PARADISO,
PAR-3007RW,18KT,6720,0,0.8,PARADISO,
PAR-3007RW,PLAT,6220,0,0.8,PARADISO,
PAR-3008P,14KT,6440,2,0.8,PARADISO,
PAR-3008P,18KT,7440,2,0.8,PARADISO,
PAR-3008P,PLAT,6940,2,0.8,PARADISO,
PAR-3008R,14KT,6440,2,0.9,PARADISO,
PAR-3008R,18KT,7440,2,0.9,PARADISO,
PAR-3008R,PLAT,6940,2,0.9,PARADISO,
PAR-3009E,14KT,6440,2,0.75,PARADISO,
PAR-3009E,18KT,7440,2,0.75,PARADISO,
PAR-3009E,PLAT,6940,2,0.75,PARADISO,
PAR-3009EY,14KT,6440,2,0.75,PARADISO,
PAR-3009EY,18KT,7440,2,0.75,PARADISO,
PAR-3009EY,PLAT,6940,2,0.75,PARADISO,
PAR-3009P,14KT,6440,2,0.8,PARADISO,
PAR-3009P,18KT,7440,2,0.8,PARADISO,
PAR-3009P,PLAT,6940,2,0.8,PARADISO,
PAR-3009PW,14KT,5940,0,0.7,PARADISO,
PAR-3009PW,18KT,6940,0,0.7,PARADISO,
PAR-3009PW,PLAT,6440,0,0.7,PARADISO,
PAR-3009R,14KT,6440,2,0.8,PARADISO,
PAR-3009R,18KT,7440,2,0.8,PARADISO,
PAR-3009R,PLAT,6940,2,0.8,PARADISO,
PAR-3009RW,14KT,6440,0,0.95,PARADISO,
PAR-3009RW,18KT,7440,0,0.95,PARADISO,
PAR-3009RW,PLAT,6940,0,0.95,PARADISO,
PAR-3009W,14KT,5780,0,0.75,PARADISO,
PAR-3009W,18KT,6780,0,0.75,PARADISO,
PAR-3009W,PLAT,6280,0,0.75,PARADISO,
PAR-3011R,14KT,5180,1,0.65,PARADISO,
PAR-3011R,18KT,6180,1,0.65,PARADISO,
PAR-3011R,PLAT,5680,1,0.65,PARADISO,
PAR-3013R,14KT,9600,1,1.4,PARADISO,
PAR-3013R,18KT,10600,1,1.4,PARADISO,
PAR-3013R,PLAT,10100,1,1.4,PARADISO,
PAR-3013RW,14KT,5600,0,0.85,PARADISO,
PAR-3013RW,18KT,6600,0,0.85,PARADISO,
PAR-3013RW,PLAT,6100,0,0.85,PARADISO,
PAR-3015R,14KT,4940,1,0.65,PARADISO,
PAR-3015R,18KT,5940,1,0.65,PARADISO,
PAR-3015R,PLAT,5440,1,0.65,PARADISO,
PAR-3017E,14KT,6160,1,0.8,PARADISO,
PAR-3017E,18KT,7160,1,0.8,PARADISO,
PAR-3017E,PLAT,6660,1,0.8,PARADISO,
PAR-3018R,14KT,7280,1,0.95,PARADISO,
PAR-3018R,18KT,8280,1,0.95,PARADISO,
PAR-3018R,PLAT,7780,1,0.95,PARADISO,
PAR-3021R,14KT,7200,1,1.05,PARADISO,
PAR-3021R,18KT,8200,1,1.05,PARADISO,
PAR-3021R,PLAT,7700,1,1.05,PARADISO,
PAR-3021RW,14KT,4660,0,0.7,PARADISO,
PAR-3021RW,18KT,5660,0,0.7,PARADISO,
PAR-3021RW,PLAT,5160,0,0.7,PARADISO,
PAR-3021RY,14KT,6540,1,1.05,PARADISO,
PAR-3021RY,18KT,7540,1,1.05,PARADISO,
PAR-3021RY,PLAT,7040,1,1.05,PARADISO,
PAR-3022R,14KT,6120,1,1.05,PARADISO,
PAR-3022R,18KT,7120,1,1.05,PARADISO,
PAR-3022R,PLAT,6620,1,1.05,PARADISO,
PAR-3022RY,14KT,6160,1,1.05,PARADISO,
PAR-3022RY,18KT,7160,1,1.05,PARADISO,
PAR-3022RY,PLAT,6660,1,1.05,PARADISO,
PAR-3022W,14KT,5180,0,0.95,PARADISO,
PAR-3022W,18KT,6180,0,0.95,PARADISO,
PAR-3022W,PLAT,5680,0,0.95,PARADISO,
PAR-3022WY,14KT,5180,1,0.95,PARADISO,
PAR-3022WY,18KT,6180,1,0.95,PARADISO,
PAR-3022WY,PLAT,5680,1,0.95,PARADISO,
PAR-3024R,14KT,6680,1,0.7,PARADISO,
PAR-3024R,18KT,7680,1,0.7,PARADISO,
PAR-3024R,PLAT,7180,1,0.7,PARADISO,
PAR-3024W,14KT,5940,0,0.65,PARADISO,
PAR-3024W,18KT,6940,0,0.65,PARADISO,
PAR-3024W,PLAT,6440,0,0.65,PARADISO,
PAR-3025,14KT,5720,1,0.5,PARADISO,
PAR-3025,18KT,6720,1,0.5,PARADISO,
PAR-3025,PLAT,6220,1,0.5,PARADISO,
PAR-3025W,14KT,4160,0,0.4,PARADISO,
PAR-3025W,18KT,5160,0,0.4,PARADISO,
PAR-3025W,PLAT,4660,0,0.4,PARADISO,
PAR-3026R,14KT,4500,1,0.4,PARADISO,
PAR-3026R,18KT,5500,1,0.4,PARADISO,
PAR-3026R,PLAT,5000,1,0.4,PARADISO,
PAR-3026W,14KT,4160,0,0.45,PARADISO,
PAR-3026W,18KT,5160,0,0.45,PARADISO,
PAR-3026W,PLAT,4660,0,0.45,PARADISO,
PAR-3027R,14KT,7380,1,0.9,PARADISO,
PAR-3027R,18KT,8380,1,0.9,PARADISO,
PAR-3027R,PLAT,7880,1,0.9,PARADISO,
PAR-3027W,14KT,3560,0,0.35,PARADISO,
PAR-3027W,18KT,4560,0,0.35,PARADISO,
PAR-3027W,PLAT,4060,0,0.35,PARADISO,
PAR-3029R,14KT,4440,2,0.4,PARADISO,
PAR-3029R,18KT,5440,2,0.4,PARADISO,
PAR-3029R,PLAT,4940,2,0.4,PARADISO,
PAR-3030E,14KT,7000,1,0.75,PARADISO,
PAR-3030E,18KT,8000,1,0.75,PARADISO,
PAR-3030E,PLAT,7500,1,0.75,PARADISO,
PAR-3032R,14KT,4500,2,0.65,PARADISO,
PAR-3032R,18KT,5500,2,0.65,PARADISO,
PAR-3032R,PLAT,5000,2,0.65,PARADISO,
PAR-3033R,14KT,3680,1,0.25,PARADISO,
PAR-3033R,18KT,4680,1,0.25,PARADISO,
